Unnamed: 0,Species,TREE_ID,X',Y',Year,logF_current,X,Y
18188,Quercus chrysolepis,82410_2_105_6_3_139,-123.4166767,40.58333,2004,5.702502693,-123.41667,40.58333
18189,Quercus chrysolepis,82410_2_105_6_3_139,-123.4166967,40.58335,2014,4.923634471,-123.41667,40.58333
18190,Quercus chrysolepis,82410_2_105_6_3_144,-123.4166967,40.58334,2014,5.019838765,-123.41667,40.58333
18191,Quercus chrysolepis,82410_2_105_6_3_144,-123.4167167,40.5834,2004,5.704989181,-123.41667,40.58333
18192,Quercus chrysolepis,82410_2_105_6_3_144,-123.4167567,40.58335,2014,5.019838765,-123.41667,40.58333
18193,Quercus chrysolepis,82410_2_105_6_3_145,-123.4167067,40.58334,2014,4.794195161,-123.41667,40.58333
18194,Quercus chrysolepis,82410_2_105_6_3_145,-123.4166867,40.58338,2004,5.553180382,-123.41667,40.58333
18195,Quercus chrysolepis,82410_2_105_6_3_145,-123.4167167,40.58342,2014,4.794195161,-123.41667,40.58333
18196,Quercus chrysolepis,82410_2_105_6_3_146,-123.4166767,40.58337,2014,4.761600033,-123.41667,40.58333
18197,Quercus chrysolepis,82410_2_105_6_3_146,-123.4167567,40.58341,2004,5.507912809,-123.41667,40.58333
18198,Quercus chrysolepis,82410_2_105_6_3_146,-123.4166767,40.58342,2014,4.761600033,-123.41667,40.58333
18199,Quercus chrysolepis,82410_2_105_6_3_149,-123.4167167,40.58336,2014,4.772085492,-123.41667,40.58333
18200,Quercus chrysolepis,82410_2_105_6_3_149,-123.4166967,40.58336,2004,5.667576725,-123.41667,40.58333
18201,Quercus chrysolepis,82410_2_105_6_3_149,-123.4167367,40.58339,2014,4.772085492,-123.41667,40.58333
18202,Quercus chrysolepis,82410_2_105_6_3_150,-123.4167167,40.58336,2014,4.77381344,-123.41667,40.58333
18203,Quercus chrysolepis,82410_2_105_6_3_150,-123.4167167,40.58342,2004,5.557347413,-123.41667,40.58333
18204,Quercus chrysolepis,82410_2_105_6_3_150,-123.4167167,40.58334,2014,4.77381344,-123.41667,40.58333
18205,Quercus chrysolepis,82410_2_105_6_4_112,-123.4166767,40.5834,2014,4.700529106,-123.41667,40.58333
18206,Quercus chrysolepis,82410_2_105_6_4_112,-123.4167167,40.58337,2004,5.428227067,-123.41667,40.58333
18207,Quercus chrysolepis,82410_2_105_6_4_112,-123.4167567,40.58335,2014,4.700529106,-123.41667,40.58333
18208,Quercus chrysolepis,82410_2_105_6_4_114,-123.4166867,40.58336,2014,4.786156285,-123.41667,40.58333
18209,Quercus chrysolepis,82410_2_105_6_4_114,-123.4167567,40.58342,2004,5.535206719,-123.41667,40.58333
18210,Quercus chrysolepis,82410_2_105_6_4_114,-123.4167467,40.58333,2014,4.786156285,-123.41667,40.58333
18211,Quercus chrysolepis,82410_2_105_6_4_118,-123.4166967,40.58335,2014,4.87624309,-123.41667,40.58333
18212,Quercus chrysolepis,82410_2_105_6_4_118,-123.4167267,40.5834,2014,4.87624309,-123.41667,40.58333
18213,Quercus chrysolepis,82410_2_105_6_4_118,-123.4166667,40.58335,2004,5.533824896,-123.41667,40.58333
18214,Quercus chrysolepis,82410_2_105_6_4_119,-123.4167367,40.58336,2014,5.0145937,-123.41667,40.58333
18215,Quercus chrysolepis,82410_2_105_6_4_119,-123.4167267,40.58334,2004,5.705857408,-123.41667,40.58333
18216,Quercus chrysolepis,82410_2_105_6_4_119,-123.4167467,40.58341,2004,5.0145937,-123.41667,40.58333
18217,Quercus chrysolepis,82410_2_105_6_4_119,-123.4167067,40.58341,2014,5.705857408,-123.41667,40.58333
18218,Quercus chrysolepis,82410_2_105_6_4_119,-123.4166767,40.58336,2014,5.0145937,-123.41667,40.58333
18219,Quercus chrysolepis,82410_2_105_6_4_120,-123.4167367,40.58334,2014,4.937048978,-123.41667,40.58333
18220,Quercus chrysolepis,82410_2_105_6_4_120,-123.4166767,40.58334,2004,5.715101537,-123.41667,40.58333
18221,Quercus chrysolepis,82410_2_105_6_4_120,-123.4167467,40.58335,2014,4.937048978,-123.41667,40.58333
18222,Quercus chrysolepis,82410_2_105_6_4_123,-123.4167067,40.5834,2014,4.991785083,-123.41667,40.58333
18223,Quercus chrysolepis,82410_2_105_6_4_123,-123.4167067,40.5834,2004,5.72535561,-123.41667,40.58333
18224,Quercus chrysolepis,82410_2_105_6_4_123,-123.4166867,40.58342,2004,4.991785083,-123.41667,40.58333
18225,Quercus chrysolepis,82410_2_105_6_4_123,-123.4166667,40.58342,2014,5.72535561,-123.41667,40.58333
18226,Quercus chrysolepis,82410_2_105_6_4_123,-123.4167167,40.58338,2014,4.991785083,-123.41667,40.58333
18227,Quercus chrysolepis,82410_2_105_6_4_124,-123.4167367,40.5834,2014,4.97202993,-123.41667,40.58333
18228,Quercus chrysolepis,82410_2_105_6_4_124,-123.4166867,40.58337,2004,5.69856046,-123.41667,40.58333
18229,Quercus chrysolepis,82410_2_105_6_4_124,-123.4167267,40.58336,2014,4.97202993,-123.41667,40.58333
18230,Quercus chrysolepis,82410_2_105_6_4_125,-123.4166767,40.58342,2014,4.926389357,-123.41667,40.58333
18231,Quercus chrysolepis,82410_2_105_6_4_125,-123.4166667,40.58336,2004,5.687462717,-123.41667,40.58333
18232,Quercus chrysolepis,82410_2_105_6_4_125,-123.4167267,40.58341,2014,4.926389357,-123.41667,40.58333
18233,Quercus chrysolepis,82410_2_105_6_4_126,-123.4166867,40.58339,2014,4.729770067,-123.41667,40.58333
18234,Quercus chrysolepis,82410_2_105_6_4_126,-123.4167567,40.58338,2004,5.527648441,-123.41667,40.58333
18235,Quercus chrysolepis,82410_2_105_6_4_126,-123.4166767,40.58341,2014,4.729770067,-123.41667,40.58333
18236,Quercus chrysolepis,82514_6_65_6_1_100,-116.6667467,33.75005,2005,5.017915691,-116.66667,33.75
18237,Quercus chrysolepis,82514_6_65_6_1_100,-116.6667367,33.75001,2015,6.278807325,-116.66667,33.75
18238,Quercus chrysolepis,82514_6_65_6_1_101,-116.6667067,33.75001,2005,4.920321538,-116.66667,33.75
18239,Quercus chrysolepis,82514_6_65_6_1_101,-116.6667367,33.75008,2015,6.161813744,-116.66667,33.75
18240,Quercus chrysolepis,82514_6_65_6_1_103,-116.6666967,33.75007,2015,6.147091083,-116.66667,33.75
18241,Quercus chrysolepis,82514_6_65_6_1_103,-116.6666867,33.75008,2005,4.865656104,-116.66667,33.75
18242,Quercus chrysolepis,82514_6_65_6_1_104,-116.6667367,33.75005,2005,4.803020465,-116.66667,33.75
18243,Quercus chrysolepis,82514_6_65_6_1_104,-116.6666967,33.75,2015,6.092782676,-116.66667,33.75
18244,Quercus chrysolepis,82514_6_65_6_1_105,-116.6666767,33.75002,2005,4.78463979,-116.66667,33.75
18245,Quercus chrysolepis,82514_6_65_6_1_105,-116.6667367,33.75007,2015,6.052561459,-116.66667,33.75
18246,Quercus chrysolepis,82514_6_65_6_2_108,-116.6666767,33.75004,2015,6.187133304,-116.66667,33.75
18247,Quercus chrysolepis,82514_6_65_6_2_108,-116.6666667,33.75009,2005,4.891967277,-116.66667,33.75
18248,Quercus chrysolepis,82514_6_65_6_2_110,-116.6667467,33.75007,2005,6.451305659,-116.66667,33.75
18249,Quercus chrysolepis,82514_6_65_6_2_110,-116.6667067,33.75,2005,5.191388027,-116.66667,33.75
18250,Quercus chrysolepis,82514_6_65_6_2_110,-116.6667267,33.75006,2015,6.451305659,-116.66667,33.75
18251,Quercus chrysolepis,82514_6_65_6_2_110,-116.6667367,33.75005,2015,5.191388027,-116.66667,33.75
18252,Quercus chrysolepis,82514_6_65_6_3_112,-116.6667067,33.75005,2005,5.023493003,-116.66667,33.75
18253,Quercus chrysolepis,82514_6_65_6_3_112,-116.6666967,33.75007,2015,6.298836264,-116.66667,33.75
18254,Quercus chrysolepis,82514_6_65_6_3_113,-116.6667567,33.75003,2005,4.948963318,-116.66667,33.75
18255,Quercus chrysolepis,82514_6_65_6_3_113,-116.6667067,33.75005,2015,6.186702866,-116.66667,33.75
18256,Quercus chrysolepis,82514_6_65_6_3_115,-116.6667467,33.75003,2015,6.354888382,-116.66667,33.75
18257,Quercus chrysolepis,82514_6_65_6_3_115,-116.6667167,33.75002,2005,5.122719312,-116.66667,33.75
18258,Quercus chrysolepis,82514_6_65_6_3_117,-116.6667067,33.75001,2015,6.361073876,-116.66667,33.75
18259,Quercus chrysolepis,82514_6_65_6_3_117,-116.6667467,33.75003,2005,5.126924641,-116.66667,33.75
18260,Quercus chrysolepis,82514_6_65_6_3_118,-116.6666767,33.75002,2015,6.345905347,-116.66667,33.75
18261,Quercus chrysolepis,82514_6_65_6_3_118,-116.6666767,33.75004,2005,5.19920279,-116.66667,33.75
18262,Quercus chrysolepis,82514_6_65_6_3_120,-116.6666667,33.75006,2005,5.098797365,-116.66667,33.75
18263,Quercus chrysolepis,82514_6_65_6_3_120,-116.6667167,33.75006,2015,6.261357586,-116.66667,33.75
18264,Quercus chrysolepis,82514_6_65_6_3_121,-116.6667267,33.75004,2015,6.231363115,-116.66667,33.75
18265,Quercus chrysolepis,82514_6_65_6_3_121,-116.6666667,33.75009,2005,5.008712972,-116.66667,33.75
18266,Quercus chrysolepis,82514_6_65_6_3_122,-116.6666867,33.75006,2005,4.927187107,-116.66667,33.75
18267,Quercus chrysolepis,82514_6_65_6_3_122,-116.6667367,33.75,2015,6.17743849,-116.66667,33.75
18268,Quercus chrysolepis,82514_6_65_6_3_123,-116.6667367,33.75004,2015,6.084006037,-116.66667,33.75
18269,Quercus chrysolepis,82514_6_65_6_3_123,-116.6666867,33.75008,2015,4.848157459,-116.66667,33.75
18270,Quercus chrysolepis,82514_6_65_6_3_123,-116.6667367,33.75001,2005,6.084006037,-116.66667,33.75
18271,Quercus chrysolepis,82514_6_65_6_3_123,-116.6666967,33.75004,2005,4.848157459,-116.66667,33.75
18272,Quercus chrysolepis,82514_6_65_6_3_124,-116.6667267,33.75006,2005,5.014495617,-116.66667,33.75
18273,Quercus chrysolepis,82514_6_65_6_3_124,-116.6666667,33.75008,2015,6.286511371,-116.66667,33.75
18274,Quercus chrysolepis,82514_6_65_6_3_125,-116.6667067,33.75008,2005,5.041427476,-116.66667,33.75
18275,Quercus chrysolepis,82514_6_65_6_3_125,-116.6666867,33.75003,2015,6.244971324,-116.66667,33.75
18276,Quercus chrysolepis,82514_6_65_6_3_126,-116.6667367,33.75008,2005,6.162710577,-116.66667,33.75
18277,Quercus chrysolepis,82514_6_65_6_3_126,-116.6667067,33.75,2005,4.935139676,-116.66667,33.75
18278,Quercus chrysolepis,82514_6_65_6_3_126,-116.6667567,33.75,2015,6.162710577,-116.66667,33.75
18279,Quercus chrysolepis,82514_6_65_6_3_126,-116.6667467,33.75005,2015,4.935139676,-116.66667,33.75
18280,Quercus chrysolepis,82514_6_65_6_3_128,-116.6666867,33.75005,2005,6.238794105,-116.66667,33.75
18281,Quercus chrysolepis,82514_6_65_6_3_128,-116.6667267,33.75,2005,4.947041387,-116.66667,33.75
18282,Quercus chrysolepis,82514_6_65_6_3_128,-116.6667267,33.75002,2015,6.238794105,-116.66667,33.75
18283,Quercus chrysolepis,82514_6_65_6_3_128,-116.6666967,33.75007,2015,4.947041387,-116.66667,33.75
18284,Quercus chrysolepis,82514_6_65_6_3_130,-116.6667067,33.75007,2015,5.999131207,-116.66667,33.75
18285,Quercus chrysolepis,82514_6_65_6_3_130,-116.6667167,33.75005,2005,4.765042427,-116.66667,33.75
18286,Quercus chrysolepis,82514_6_65_6_4_131,-116.6667167,33.75004,2015,4.842240038,-116.66667,33.75
18287,Quercus chrysolepis,82514_6_65_6_4_131,-116.6666867,33.75002,2015,6.100683385,-116.66667,33.75
18288,Quercus chrysolepis,82514_6_65_6_4_131,-116.6666667,33.75006,2005,4.842240038,-116.66667,33.75
18289,Quercus chrysolepis,82514_6_65_6_4_131,-116.6667567,33.75004,2005,6.100683385,-116.66667,33.75
18290,Quercus chrysolepis,82514_6_65_6_4_132,-116.6667267,33.75004,2005,4.786787494,-116.66667,33.75
18291,Quercus chrysolepis,82514_6_65_6_4_132,-116.6667567,33.75006,2015,6.026919025,-116.66667,33.75
18292,Quercus chrysolepis,82514_6_65_6_4_133,-116.6666867,33.75,2005,4.768896196,-116.66667,33.75
18293,Quercus chrysolepis,82514_6_65_6_4_133,-116.6667167,33.75006,2015,6.054804754,-116.66667,33.75
18294,Quercus chrysolepis,82514_6_65_6_4_134,-116.6667567,33.75003,2005,4.711639464,-116.66667,33.75
18295,Quercus chrysolepis,82514_6_65_6_4_134,-116.6667067,33.75008,2015,6.006259484,-116.66667,33.75
18296,Quercus chrysolepis,82514_6_65_6_4_135,-116.6667167,33.75004,2005,4.720046725,-116.66667,33.75
18297,Quercus chrysolepis,82514_6_65_6_4_135,-116.6667367,33.75003,2015,6.114555776,-116.66667,33.75
18298,Quercus chrysolepis,82514_6_65_6_4_136,-116.6666767,33.75007,2005,4.523569625,-116.66667,33.75
18299,Quercus chrysolepis,82514_6_65_6_4_136,-116.6666667,33.75009,2015,5.898848423,-116.66667,33.75
18300,Quercus chrysolepis,82514_6_65_6_4_137,-116.6667267,33.75009,2005,4.720975209,-116.66667,33.75
18301,Quercus chrysolepis,82514_6_65_6_4_137,-116.6667467,33.75006,2015,5.915866002,-116.66667,33.75
18302,Quercus chrysolepis,82514_6_65_6_4_138,-116.6666967,33.75004,2005,4.78059745,-116.66667,33.75
18303,Quercus chrysolepis,82514_6_65_6_4_138,-116.6667067,33.75009,2015,6.048277407,-116.66667,33.75
18304,Quercus chrysolepis,82514_6_65_6_4_139,-116.6667167,33.75009,2005,4.959692491,-116.66667,33.75
18305,Quercus chrysolepis,82514_6_65_6_4_139,-116.6666667,33.75007,2015,6.22255855,-116.66667,33.75
18306,Quercus chrysolepis,82514_6_65_6_4_141,-116.6666767,33.75009,2005,4.713075179,-116.66667,33.75
18307,Quercus chrysolepis,82514_6_65_6_4_141,-116.6666967,33.75003,2015,5.981026107,-116.66667,33.75
18308,Quercus chrysolepis,82514_6_65_6_4_142,-116.6667367,33.75008,2005,4.474321772,-116.66667,33.75
18309,Quercus chrysolepis,82514_6_65_6_4_142,-116.6667167,33.75,2015,5.840285892,-116.66667,33.75
18310,Quercus chrysolepis,82514_6_65_6_4_143,-116.6666867,33.75001,2005,4.547561472,-116.66667,33.75
18311,Quercus chrysolepis,82514_6_65_6_4_143,-116.6666867,33.75006,2015,5.883496302,-116.66667,33.75
18312,Quercus chrysolepis,82514_6_65_6_4_144,-116.6667167,33.75007,2005,4.66013497,-116.66667,33.75
18313,Quercus chrysolepis,82514_6_65_6_4_144,-116.6667567,33.75006,2015,5.941219023,-116.66667,33.75
18314,Quercus chrysolepis,82514_6_65_6_4_145,-116.6667467,33.75003,2005,4.570559126,-116.66667,33.75
18315,Quercus chrysolepis,82514_6_65_6_4_145,-116.6666867,33.75001,2015,5.884745966,-116.66667,33.75
18316,Quercus chrysolepis,82514_6_65_6_4_146,-116.6667067,33.75001,2005,4.548170935,-116.66667,33.75
18317,Quercus chrysolepis,82514_6_65_6_4_146,-116.6666667,33.75006,2005,5.928152449,-116.66667,33.75
18318,Quercus chrysolepis,82514_6_65_6_4_146,-116.6666967,33.75001,2015,4.548170935,-116.66667,33.75
18319,Quercus chrysolepis,82514_6_65_6_4_146,-116.6667167,33.75007,2015,5.928152449,-116.66667,33.75
18320,Quercus chrysolepis,82514_6_65_6_4_147,-116.6667467,33.75006,2005,4.580985948,-116.66667,33.75
18321,Quercus chrysolepis,82514_6_65_6_4_147,-116.6667567,33.75009,2015,5.818727493,-116.66667,33.75
18322,Quercus chrysolepis,82696_2_93_6_3_134,-123.37506,41.62501,2005,3.388457754,-123.375,41.625
18323,Quercus chrysolepis,82696_2_93_6_3_134,-123.37503,41.62507,2015,5.549060453,-123.375,41.625
18324,Quercus chrysolepis,82696_2_93_6_3_136,-123.37503,41.625,2005,3.167996914,-123.375,41.625
18325,Quercus chrysolepis,82696_2_93_6_3_136,-123.37502,41.62508,2015,5.424657392,-123.375,41.625
18326,Quercus chrysolepis,82696_2_93_6_3_137,-123.37505,41.62506,2015,5.446453971,-123.375,41.625
18327,Quercus chrysolepis,82696_2_93_6_3_137,-123.37504,41.62506,2005,3.387704499,-123.375,41.625
18328,Quercus chrysolepis,82696_2_93_6_3_138,-123.37506,41.62506,2005,3.43936174,-123.375,41.625
18329,Quercus chrysolepis,82696_2_93_6_3_138,-123.37503,41.62503,2015,5.569307377,-123.375,41.625
18330,Quercus chrysolepis,82696_2_93_6_3_139,-123.37508,41.62506,2005,3.608367781,-123.375,41.625
18331,Quercus chrysolepis,82696_2_93_6_3_139,-123.37502,41.62504,2015,5.736154519,-123.375,41.625
18332,Quercus chrysolepis,82696_2_93_6_3_140,-123.37506,41.62503,2005,3.500223552,-123.375,41.625
18333,Quercus chrysolepis,82696_2_93_6_3_140,-123.375,41.62509,2015,5.553511255,-123.375,41.625
18334,Quercus chrysolepis,82696_2_93_6_3_141,-123.37503,41.62505,2005,3.389362469,-123.375,41.625
18335,Quercus chrysolepis,82696_2_93_6_3_141,-123.37507,41.62505,2015,5.522765076,-123.375,41.625
18336,Quercus chrysolepis,82696_2_93_6_3_142,-123.37508,41.625,2005,3.141051062,-123.375,41.625
18337,Quercus chrysolepis,82696_2_93_6_3_142,-123.37508,41.62506,2015,5.377245862,-123.375,41.625
18338,Quercus chrysolepis,82696_2_93_6_3_143,-123.37505,41.62504,2005,3.212697762,-123.375,41.625
18339,Quercus chrysolepis,82696_2_93_6_3_143,-123.37502,41.62502,2015,5.413553272,-123.375,41.625
18340,Quercus chrysolepis,82696_2_93_6_3_144,-123.37504,41.62502,2005,3.33376726,-123.375,41.625
18341,Quercus chrysolepis,82696_2_93_6_3_144,-123.37503,41.625,2015,5.479240993,-123.375,41.625
18342,Quercus chrysolepis,82696_2_93_6_3_146,-123.37501,41.62508,2005,3.208528224,-123.375,41.625
18343,Quercus chrysolepis,82696_2_93_6_3_146,-123.375,41.62508,2015,5.448120418,-123.375,41.625
18344,Quercus chrysolepis,82902_3_57_6_1_102,-121.0416767,39.2917,2014,3.758732221,-121.04167,39.29167
18345,Quercus chrysolepis,82902_3_57_6_1_102,-121.0417467,39.29169,2004,4.360253273,-121.04167,39.29167
18346,Quercus chrysolepis,82902_3_57_6_1_102,-121.0416967,39.29174,2014,3.758732221,-121.04167,39.29167
18347,Quercus chrysolepis,82902_3_57_6_2_122,-121.0417467,39.29172,2014,3.584115187,-121.04167,39.29167
18348,Quercus chrysolepis,82902_3_57_6_2_122,-121.0416767,39.29172,2004,4.30390286,-121.04167,39.29167
18349,Quercus chrysolepis,82902_3_57_6_2_122,-121.0417467,39.29169,2014,3.584115187,-121.04167,39.29167
18350,Quercus chrysolepis,82902_3_57_6_2_123,-121.0417267,39.29168,2014,3.737635815,-121.04167,39.29167
18351,Quercus chrysolepis,82902_3_57_6_2_123,-121.0417467,39.29171,2004,4.380447345,-121.04167,39.29167
18352,Quercus chrysolepis,82902_3_57_6_2_123,-121.0417267,39.29168,2014,3.737635815,-121.04167,39.29167
18353,Quercus chrysolepis,82902_3_57_6_2_124,-121.0416767,39.2917,2014,3.715756662,-121.04167,39.29167
18354,Quercus chrysolepis,82902_3_57_6_2_124,-121.0416867,39.29175,2004,4.350466195,-121.04167,39.29167
18355,Quercus chrysolepis,82902_3_57_6_2_124,-121.0417567,39.29173,2014,3.715756662,-121.04167,39.29167
18356,Quercus chrysolepis,82902_3_57_6_2_127,-121.0416767,39.29176,2014,3.54325302,-121.04167,39.29167
18357,Quercus chrysolepis,82902_3_57_6_2_127,-121.0417067,39.29173,2004,4.318683478,-121.04167,39.29167
18358,Quercus chrysolepis,82902_3_57_6_2_127,-121.0417167,39.29174,2014,3.54325302,-121.04167,39.29167
18359,Quercus chrysolepis,82902_3_57_6_3_150,-121.0416967,39.29175,2014,3.548869171,-121.04167,39.29167
18360,Quercus chrysolepis,82902_3_57_6_3_150,-121.0417267,39.29169,2004,4.240582148,-121.04167,39.29167
18361,Quercus chrysolepis,82902_3_57_6_3_150,-121.0416967,39.29168,2014,3.548869171,-121.04167,39.29167
18362,Quercus chrysolepis,82902_3_57_6_3_151,-121.0417267,39.29171,2014,3.678973606,-121.04167,39.29167
18363,Quercus chrysolepis,82902_3_57_6_3_151,-121.0416867,39.29176,2004,4.323686877,-121.04167,39.29167
18364,Quercus chrysolepis,82902_3_57_6_3_151,-121.0416667,39.29173,2014,3.678973606,-121.04167,39.29167
18365,Quercus chrysolepis,82902_3_57_6_3_152,-121.0417167,39.2917,2014,3.647713286,-121.04167,39.29167
18366,Quercus chrysolepis,82902_3_57_6_3_152,-121.0416967,39.29176,2004,4.336733452,-121.04167,39.29167
18367,Quercus chrysolepis,82902_3_57_6_3_152,-121.0417567,39.29175,2014,3.647713286,-121.04167,39.29167
18368,Quercus chrysolepis,82902_3_57_6_3_153,-121.0417167,39.29176,2014,3.717612957,-121.04167,39.29167
18369,Quercus chrysolepis,82902_3_57_6_3_153,-121.0417267,39.29169,2004,4.409207537,-121.04167,39.29167
18370,Quercus chrysolepis,82902_3_57_6_3_153,-121.0417267,39.29174,2014,3.717612957,-121.04167,39.29167
18371,Quercus chrysolepis,82902_3_57_6_3_154,-121.0417167,39.29171,2014,3.867643045,-121.04167,39.29167
18372,Quercus chrysolepis,82902_3_57_6_3_154,-121.0417567,39.29175,2004,4.575030839,-121.04167,39.29167
18373,Quercus chrysolepis,82902_3_57_6_3_154,-121.0417067,39.29175,2014,3.867643045,-121.04167,39.29167
18374,Quercus chrysolepis,82902_3_57_6_3_155,-121.0417567,39.29168,2014,3.747272303,-121.04167,39.29167
18375,Quercus chrysolepis,82902_3_57_6_3_155,-121.0417267,39.29175,2004,4.417189967,-121.04167,39.29167
18376,Quercus chrysolepis,82902_3_57_6_3_155,-121.0417267,39.29171,2014,3.747272303,-121.04167,39.29167
18377,Quercus chrysolepis,82902_3_57_6_3_156,-121.0417567,39.29174,2014,3.703644564,-121.04167,39.29167
18378,Quercus chrysolepis,82902_3_57_6_3_156,-121.0417267,39.29175,2004,4.361062,-121.04167,39.29167
18379,Quercus chrysolepis,82902_3_57_6_3_156,-121.0417167,39.29172,2014,3.703644564,-121.04167,39.29167
18380,Quercus chrysolepis,82902_3_57_6_4_139,-121.0417167,39.29168,2014,3.701345203,-121.04167,39.29167
18381,Quercus chrysolepis,82902_3_57_6_4_139,-121.0416767,39.29169,2004,4.388392428,-121.04167,39.29167
18382,Quercus chrysolepis,82902_3_57_6_4_139,-121.0417467,39.29171,2014,3.701345203,-121.04167,39.29167
18383,Quercus chrysolepis,82914_3_103_6_4_319,-122.7917067,39.9584,2006,6.963518501,-122.79167,39.95833
18384,Quercus chrysolepis,82914_3_103_6_4_319,-122.7916967,39.95836,2016,5.090687587,-122.79167,39.95833
18385,Quercus chrysolepis,82914_3_103_6_4_320,-122.7917567,39.95833,2006,7.179309206,-122.79167,39.95833
18386,Quercus chrysolepis,82914_3_103_6_4_320,-122.7916867,39.95839,2016,5.30365902,-122.79167,39.95833
18387,Quercus chrysolepis,82914_3_103_6_4_321,-122.7917467,39.95835,2006,6.757819233,-122.79167,39.95833
18388,Quercus chrysolepis,82914_3_103_6_4_321,-122.7916967,39.95836,2016,4.972286928,-122.79167,39.95833
18389,Quercus chrysolepis,83083_2_93_6_3_138,-123.00006,41.75002,2002,5.011699035,-123.0,41.75
18390,Quercus chrysolepis,83083_2_93_6_3_138,-123.00002,41.75004,2002,4.444557852,-123.0,41.75
